property_id,owner_id,title,locality,city,property_type,listing_type,bhk,area_sqft,price,near_metro,metro_distance_km,occupancy_type,gender_preference,food_included,food_type,description_text,created_at
PROP1597,OWN1013,5 BHK Builder Floor in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,SALE,5,3630,14285712,True,0.3,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Builder Floor Available for Sale in Sohna Road Gurgaon. Covered area is 3630 sq.ft. Listed price is ₹14,285,712. Proximity to metro: 0.3 km.",2026-04-03 03:25:06
PROP1598,OWN1120,1 BHK Apartment in Pitampura,Pitampura,Delhi NCR,APARTMENT,RENT,1,478,19148,True,2.38,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Pitampura. Covered area is 478 sq.ft. Listed price is ₹19,148. Proximity to metro: 2.38 km.",2025-10-29 22:42:50
PROP1599,OWN1076,1 BHK Independent House in Gurgaon Sector 45,Gurgaon Sector 45,Delhi NCR,INDEPENDENT_HOUSE,SALE,1,656,34703120,True,0.25,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Sale in Gurgaon Sector 45. Covered area is 656 sq.ft. Listed price is ₹34,703,120. Proximity to metro: 0.25 km.",2025-07-24 17:59:32
PROP1600,OWN1108,3 BHK Independent House in Preet Vihar,Preet Vihar,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,2340,36915348,False,6.54,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in Preet Vihar. Covered area is 2340 sq.ft. Listed price is ₹36,915,348. Proximity to metro: 6.54 km.",2026-07-02 07:29:56
PROP1601,OWN1073,5 BHK Independent House in North Delhi,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,2610,21643385,True,0.34,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in North Delhi. Covered area is 2610 sq.ft. Listed price is ₹21,643,385. Proximity to metro: 0.34 km.",2025-08-21 07:28:21
PROP1602,OWN1103,1 BHK Independent House in Golf Course Extension Road,Golf Course Extension Road,Delhi NCR,INDEPENDENT_HOUSE,SALE,1,534,30581534,False,4.07,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Sale in Golf Course Extension Road. Covered area is 534 sq.ft. Listed price is ₹30,581,534. Proximity to metro: 4.07 km.",2026-04-10 01:00:42
PROP1603,OWN1185,4 BHK Independent House in Vasant Kunj,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2472,30048425,False,7.87,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Vasant Kunj. Covered area is 2472 sq.ft. Listed price is ₹30,048,425. Proximity to metro: 7.87 km.",2026-01-15 11:45:58
PROP1604,OWN1051,1 BHK Independent House in DLF Phase 5,DLF Phase 5,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,497,38066,False,7.82,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in DLF Phase 5. Covered area is 497 sq.ft. Listed price is ₹38,066. Proximity to metro: 7.82 km.",2026-04-23 22:53:57
PROP1605,OWN1288,3 BHK Independent House in North Delhi,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,2010,37378836,True,1.91,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in North Delhi. Covered area is 2010 sq.ft. Listed price is ₹37,378,836. Proximity to metro: 1.91 km.",2026-03-30 06:43:32
PROP1606,OWN1010,3 BHK Builder Floor in Noida Sector 150,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,RENT,3,1530,77700,True,2.07,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Noida Sector 150. Covered area is 1530 sq.ft. Listed price is ₹77,700. Proximity to metro: 2.07 km.",2026-03-13 22:50:23
PROP1607,OWN1132,1 BHK Pg in Noida Sector 18,Noida Sector 18,Delhi NCR,PG,PG,1,328,7965,True,2.26,TRIPLE_SHARING,FEMALE,True,VEG,"Well-maintained triple sharing PG for females located at Noida Sector 18. Monthly rent is ₹7,965. Food is included (veg). Nearest metro station is 2.26 km away.",2026-01-16 07:25:55
PROP1608,OWN1071,2 BHK Independent House in Dwarka Sector 21,Dwarka Sector 21,Delhi NCR,INDEPENDENT_HOUSE,RENT,2,1112,43504,False,3.42,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Rent in Dwarka Sector 21. Covered area is 1112 sq.ft. Listed price is ₹43,504. Proximity to metro: 3.42 km.",2026-05-06 15:40:09
PROP1609,OWN1160,2 BHK Apartment in Noida Sector 62,Noida Sector 62,Delhi NCR,APARTMENT,RENT,2,1234,30163,False,5.52,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Noida Sector 62. Covered area is 1234 sq.ft. Listed price is ₹30,163. Proximity to metro: 5.52 km.",2025-08-24 00:41:36
PROP1610,OWN1104,5 BHK Independent House in Hauz Khas,Hauz Khas,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,2845,33361126,True,1.71,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in Hauz Khas. Covered area is 2845 sq.ft. Listed price is ₹33,361,126. Proximity to metro: 1.71 km.",2025-10-09 23:28:15
PROP1611,OWN1290,5 BHK Independent House in Janakpuri,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,2800,16857105,True,2.13,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in Janakpuri. Covered area is 2800 sq.ft. Listed price is ₹16,857,105. Proximity to metro: 2.13 km.",2026-03-30 17:03:00
PROP1612,OWN1075,4 BHK Builder Floor in North Delhi,North Delhi,Delhi NCR,BUILDER_FLOOR,RENT,4,2108,70065,False,7.64,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in North Delhi. Covered area is 2108 sq.ft. Listed price is ₹70,065. Proximity to metro: 7.64 km.",2025-11-09 21:08:18
PROP1613,OWN1141,2 BHK Apartment in Rohini Sector 10,Rohini Sector 10,Delhi NCR,APARTMENT,RENT,2,994,15433,False,5.93,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Apartment Available for Rent in Rohini Sector 10. Covered area is 994 sq.ft. Listed price is ₹15,433. Proximity to metro: 5.93 km.",2026-02-18 10:47:12
PROP1614,OWN1291,1 BHK Apartment in Gurgaon Sector 56,Gurgaon Sector 56,Delhi NCR,APARTMENT,RENT,1,541,22417,False,6.81,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Gurgaon Sector 56. Covered area is 541 sq.ft. Listed price is ₹22,417. Proximity to metro: 6.81 km.",2026-01-09 21:29:52
PROP1615,OWN1069,1 BHK Pg in Faridabad Sector 81,Faridabad Sector 81,Delhi NCR,PG,PG,1,240,19253,True,0.52,SINGLE,FEMALE,False,NONE,"Well-maintained single PG for females located at Faridabad Sector 81. Monthly rent is ₹19,253. Food is not included. Nearest metro station is 0.52 km away.",2026-01-30 22:56:39
PROP1616,OWN1099,3 BHK Apartment in Gurgaon Sector 56,Gurgaon Sector 56,Delhi NCR,APARTMENT,SALE,3,2133,19435360,False,6.23,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Gurgaon Sector 56. Covered area is 2133 sq.ft. Listed price is ₹19,435,360. Proximity to metro: 6.23 km.",2025-12-23 10:52:27
PROP1617,OWN1104,5 BHK Builder Floor in Preet Vihar,Preet Vihar,Delhi NCR,BUILDER_FLOOR,SALE,5,3750,26303376,True,2.24,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Builder Floor Available for Sale in Preet Vihar. Covered area is 3750 sq.ft. Listed price is ₹26,303,376. Proximity to metro: 2.24 km.",2026-04-19 11:42:03
PROP1618,OWN1219,4 BHK Independent House in Noida Sector 76,Noida Sector 76,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2536,53012,True,1.61,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Noida Sector 76. Covered area is 2536 sq.ft. Listed price is ₹53,012. Proximity to metro: 1.61 km.",2025-11-18 20:38:49
PROP1619,OWN1293,1 BHK Independent House in Faridabad Neharpar,Faridabad Neharpar,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,583,26328,True,1.25,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Faridabad Neharpar. Covered area is 583 sq.ft. Listed price is ₹26,328. Proximity to metro: 1.25 km.",2026-04-03 18:04:03
PROP1620,OWN1022,1 BHK Builder Floor in Gurgaon Golf Course Road,Gurgaon Golf Course Road,Delhi NCR,BUILDER_FLOOR,RENT,1,592,62777,False,6.73,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in Gurgaon Golf Course Road. Covered area is 592 sq.ft. Listed price is ₹62,777. Proximity to metro: 6.73 km.",2025-10-27 23:47:54
PROP1621,OWN1026,3 BHK Builder Floor in Pitampura,Pitampura,Delhi NCR,BUILDER_FLOOR,SALE,3,1938,35460484,True,1.17,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Sale in Pitampura. Covered area is 1938 sq.ft. Listed price is ₹35,460,484. Proximity to metro: 1.17 km.",2025-10-20 20:45:15
PROP1622,OWN1028,1 BHK Pg in Faridabad Neharpar,Faridabad Neharpar,Delhi NCR,PG,PG,1,238,21801,False,7.66,SINGLE,UNISEX,True,VEG,"Well-maintained single PG for unisexs located at Faridabad Neharpar. Monthly rent is ₹21,801. Food is included (veg). Nearest metro station is 7.66 km away.",2025-09-03 02:39:01
PROP1623,OWN1280,4 BHK Builder Floor in Hauz Khas,Hauz Khas,Delhi NCR,BUILDER_FLOOR,SALE,4,2048,16504338,True,1.56,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Sale in Hauz Khas. Covered area is 2048 sq.ft. Listed price is ₹16,504,338. Proximity to metro: 1.56 km.",2025-09-29 09:09:27
PROP1624,OWN1104,2 BHK Builder Floor in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,BUILDER_FLOOR,SALE,2,1126,10619740,True,1.82,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Sale in Ghaziabad Vasundhara. Covered area is 1126 sq.ft. Listed price is ₹10,619,740. Proximity to metro: 1.82 km.",2025-09-02 16:59:53
PROP1625,OWN1186,2 BHK Builder Floor in Dwarka Sector 21,Dwarka Sector 21,Delhi NCR,BUILDER_FLOOR,RENT,2,1092,84134,True,0.3,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Dwarka Sector 21. Covered area is 1092 sq.ft. Listed price is ₹84,134. Proximity to metro: 0.3 km.",2026-02-01 18:15:53
PROP1626,OWN1088,2 BHK Independent House in Noida Sector 62,Noida Sector 62,Delhi NCR,INDEPENDENT_HOUSE,RENT,2,982,30953,True,1.97,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Rent in Noida Sector 62. Covered area is 982 sq.ft. Listed price is ₹30,953. Proximity to metro: 1.97 km.",2026-04-25 10:10:52
PROP1627,OWN1027,4 BHK Independent House in Greater Noida,Greater Noida,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2588,16626305,True,2.27,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Greater Noida. Covered area is 2588 sq.ft. Listed price is ₹16,626,305. Proximity to metro: 2.27 km.",2025-09-26 15:59:20
PROP1628,OWN1104,1 BHK Builder Floor in South Delhi,South Delhi,Delhi NCR,BUILDER_FLOOR,RENT,1,567,77225,True,1.45,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Rent in South Delhi. Covered area is 567 sq.ft. Listed price is ₹77,225. Proximity to metro: 1.45 km.",2025-10-08 01:47:08
PROP1629,OWN1003,4 BHK Independent House in Faridabad Sector 15,Faridabad Sector 15,Delhi NCR,INDEPENDENT_HOUSE,SALE,4,2928,32024792,True,0.38,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Sale in Faridabad Sector 15. Covered area is 2928 sq.ft. Listed price is ₹32,024,792. Proximity to metro: 0.38 km.",2026-01-13 21:22:42
PROP1630,OWN1004,1 BHK Pg in Gurgaon Golf Course Road,Gurgaon Golf Course Road,Delhi NCR,PG,PG,1,191,13803,False,4.48,SINGLE,MALE,True,VEG,"Well-maintained single PG for males located at Gurgaon Golf Course Road. Monthly rent is ₹13,803. Food is included (veg). Nearest metro station is 4.48 km away.",2026-04-11 16:32:53
PROP1631,OWN1075,3 BHK Independent House in East Delhi,East Delhi,Delhi NCR,INDEPENDENT_HOUSE,RENT,3,1602,23495,True,0.45,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Rent in East Delhi. Covered area is 1602 sq.ft. Listed price is ₹23,495. Proximity to metro: 0.45 km.",2026-07-12 17:42:45
PROP1632,OWN1092,2 BHK Independent House in Janakpuri,Janakpuri,Delhi NCR,INDEPENDENT_HOUSE,RENT,2,1132,59210,True,0.41,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Independent House Available for Rent in Janakpuri. Covered area is 1132 sq.ft. Listed price is ₹59,210. Proximity to metro: 0.41 km.",2026-01-28 15:51:03
PROP1633,OWN1154,1 BHK Builder Floor in DLF Phase 5,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,SALE,1,718,41441489,True,0.87,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in DLF Phase 5. Covered area is 718 sq.ft. Listed price is ₹41,441,489. Proximity to metro: 0.87 km.",2025-11-01 09:42:31
PROP1634,OWN1069,3 BHK Builder Floor in Saket,Saket,Delhi NCR,BUILDER_FLOOR,RENT,3,1752,66232,False,3.73,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Saket. Covered area is 1752 sq.ft. Listed price is ₹66,232. Proximity to metro: 3.73 km.",2025-08-26 18:11:51
PROP1635,OWN1108,5 BHK Independent House in West Delhi,West Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,5,2720,36958073,False,6.32,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Independent House Available for Sale in West Delhi. Covered area is 2720 sq.ft. Listed price is ₹36,958,073. Proximity to metro: 6.32 km.",2025-09-29 22:35:53
PROP1636,OWN1148,3 BHK Builder Floor in Greater Noida Pari Chowk,Greater Noida Pari Chowk,Delhi NCR,BUILDER_FLOOR,RENT,3,1752,58380,True,1.61,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Builder Floor Available for Rent in Greater Noida Pari Chowk. Covered area is 1752 sq.ft. Listed price is ₹58,380. Proximity to metro: 1.61 km.",2025-10-12 03:04:22
PROP1637,OWN1255,4 BHK Builder Floor in Faridabad Neharpar,Faridabad Neharpar,Delhi NCR,BUILDER_FLOOR,RENT,4,1984,42503,False,4.17,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Faridabad Neharpar. Covered area is 1984 sq.ft. Listed price is ₹42,503. Proximity to metro: 4.17 km.",2025-09-24 13:57:05
PROP1638,OWN1100,1 BHK Builder Floor in South Delhi,South Delhi,Delhi NCR,BUILDER_FLOOR,SALE,1,606,32325488,True,0.3,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in South Delhi. Covered area is 606 sq.ft. Listed price is ₹32,325,488. Proximity to metro: 0.3 km.",2025-07-26 05:01:52
PROP1639,OWN1180,3 BHK Apartment in Preet Vihar,Preet Vihar,Delhi NCR,APARTMENT,SALE,3,1890,9052401,True,0.89,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Preet Vihar. Covered area is 1890 sq.ft. Listed price is ₹9,052,401. Proximity to metro: 0.89 km.",2026-02-01 03:06:36
PROP1640,OWN1282,3 BHK Apartment in DLF Phase 5,DLF Phase 5,Delhi NCR,APARTMENT,RENT,3,1611,63910,False,5.67,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Rent in DLF Phase 5. Covered area is 1611 sq.ft. Listed price is ₹63,910. Proximity to metro: 5.67 km.",2025-10-29 05:33:26
PROP1641,OWN1015,4 BHK Builder Floor in Lajpat Nagar,Lajpat Nagar,Delhi NCR,BUILDER_FLOOR,SALE,4,2968,6886273,False,3.33,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Sale in Lajpat Nagar. Covered area is 2968 sq.ft. Listed price is ₹6,886,273. Proximity to metro: 3.33 km.",2026-07-11 21:26:43
PROP1642,OWN1080,1 BHK Pg in Ghaziabad Vasundhara,Ghaziabad Vasundhara,Delhi NCR,PG,PG,1,257,17980,False,6.51,DOUBLE_SHARING,FEMALE,True,BOTH,"Well-maintained double sharing PG for females located at Ghaziabad Vasundhara. Monthly rent is ₹17,980. Food is included (both). Nearest metro station is 6.51 km away.",2026-02-08 03:37:18
PROP1643,OWN1162,3 BHK Independent House in North Delhi,North Delhi,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,2043,8943481,True,0.85,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in North Delhi. Covered area is 2043 sq.ft. Listed price is ₹8,943,481. Proximity to metro: 0.85 km.",2026-04-01 18:24:12
PROP1644,OWN1016,1 BHK Pg in Noida Sector 62,Noida Sector 62,Delhi NCR,PG,PG,1,280,24507,True,1.57,SINGLE,UNISEX,False,NONE,"Well-maintained single PG for unisexs located at Noida Sector 62. Monthly rent is ₹24,507. Food is not included. Nearest metro station is 1.57 km away.",2025-09-05 03:56:44
PROP1645,OWN1158,4 BHK Builder Floor in DLF Phase 5,DLF Phase 5,Delhi NCR,BUILDER_FLOOR,RENT,4,1888,77149,True,1.05,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in DLF Phase 5. Covered area is 1888 sq.ft. Listed price is ₹77,149. Proximity to metro: 1.05 km.",2026-06-03 05:43:56
PROP1646,OWN1155,1 BHK Apartment in Preet Vihar,Preet Vihar,Delhi NCR,APARTMENT,RENT,1,545,16901,True,2.3,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Preet Vihar. Covered area is 545 sq.ft. Listed price is ₹16,901. Proximity to metro: 2.3 km.",2026-01-16 07:56:05
PROP1647,OWN1228,5 BHK Builder Floor in Faridabad Sector 81,Faridabad Sector 81,Delhi NCR,BUILDER_FLOOR,SALE,5,2890,17264889,True,2.32,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Builder Floor Available for Sale in Faridabad Sector 81. Covered area is 2890 sq.ft. Listed price is ₹17,264,889. Proximity to metro: 2.32 km.",2026-06-04 19:03:42
PROP1648,OWN1269,1 BHK Apartment in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,APARTMENT,RENT,1,582,29395,True,1.87,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Sohna Road Gurgaon. Covered area is 582 sq.ft. Listed price is ₹29,395. Proximity to metro: 1.87 km.",2026-02-15 17:07:09
PROP1649,OWN1236,1 BHK Independent House in Noida Sector 18,Noida Sector 18,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,451,52760,True,1.78,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Noida Sector 18. Covered area is 451 sq.ft. Listed price is ₹52,760. Proximity to metro: 1.78 km.",2026-01-08 11:37:51
PROP1650,OWN1045,1 BHK Apartment in Noida Sector 62,Noida Sector 62,Delhi NCR,APARTMENT,RENT,1,583,52957,True,1.53,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Apartment Available for Rent in Noida Sector 62. Covered area is 583 sq.ft. Listed price is ₹52,957. Proximity to metro: 1.53 km.",2025-12-28 22:03:13
PROP1651,OWN1160,3 BHK Apartment in Preet Vihar,Preet Vihar,Delhi NCR,APARTMENT,SALE,3,1923,40220424,True,1.98,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Apartment Available for Sale in Preet Vihar. Covered area is 1923 sq.ft. Listed price is ₹40,220,424. Proximity to metro: 1.98 km.",2025-09-26 09:05:51
PROP1652,OWN1061,1 BHK Builder Floor in Golf Course Extension Road,Golf Course Extension Road,Delhi NCR,BUILDER_FLOOR,SALE,1,507,42055849,False,3.15,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Builder Floor Available for Sale in Golf Course Extension Road. Covered area is 507 sq.ft. Listed price is ₹42,055,849. Proximity to metro: 3.15 km.",2025-08-08 19:21:57
PROP1653,OWN1278,2 BHK Builder Floor in Noida Sector 150,Noida Sector 150,Delhi NCR,BUILDER_FLOOR,RENT,2,1260,49128,False,3.92,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Rent in Noida Sector 150. Covered area is 1260 sq.ft. Listed price is ₹49,128. Proximity to metro: 3.92 km.",2026-06-29 18:08:51
PROP1654,OWN1037,4 BHK Builder Floor in Sohna Road Gurgaon,Sohna Road Gurgaon,Delhi NCR,BUILDER_FLOOR,RENT,4,1848,29049,True,1.28,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Builder Floor Available for Rent in Sohna Road Gurgaon. Covered area is 1848 sq.ft. Listed price is ₹29,049. Proximity to metro: 1.28 km.",2026-01-11 12:40:09
PROP1655,OWN1026,4 BHK Apartment in Vasant Kunj,Vasant Kunj,Delhi NCR,APARTMENT,SALE,4,2800,16511345,False,5.82,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Apartment Available for Sale in Vasant Kunj. Covered area is 2800 sq.ft. Listed price is ₹16,511,345. Proximity to metro: 5.82 km.",2026-05-17 07:28:42
PROP1656,OWN1229,5 BHK Apartment in Noida Sector 150,Noida Sector 150,Delhi NCR,APARTMENT,SALE,5,2700,35752286,False,3.31,FULL_FLAT,ANY,False,NONE,"Spacious 5 BHK Apartment Available for Sale in Noida Sector 150. Covered area is 2700 sq.ft. Listed price is ₹35,752,286. Proximity to metro: 3.31 km.",2025-12-14 09:30:54
PROP1657,OWN1240,4 BHK Independent House in Vasant Kunj,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,RENT,4,2280,42368,True,0.53,FULL_FLAT,ANY,False,NONE,"Spacious 4 BHK Independent House Available for Rent in Vasant Kunj. Covered area is 2280 sq.ft. Listed price is ₹42,368. Proximity to metro: 0.53 km.",2025-08-17 02:23:47
PROP1658,OWN1133,3 BHK Independent House in Noida Extension,Noida Extension,Delhi NCR,INDEPENDENT_HOUSE,SALE,3,1998,34919311,True,0.27,FULL_FLAT,ANY,False,NONE,"Spacious 3 BHK Independent House Available for Sale in Noida Extension. Covered area is 1998 sq.ft. Listed price is ₹34,919,311. Proximity to metro: 0.27 km.",2026-03-07 22:34:48
PROP1659,OWN1244,2 BHK Builder Floor in Saket,Saket,Delhi NCR,BUILDER_FLOOR,SALE,2,1288,27895186,False,5.7,FULL_FLAT,ANY,False,NONE,"Spacious 2 BHK Builder Floor Available for Sale in Saket. Covered area is 1288 sq.ft. Listed price is ₹27,895,186. Proximity to metro: 5.7 km.",2025-08-09 14:56:03
PROP1660,OWN1261,1 BHK Independent House in Vasant Kunj,Vasant Kunj,Delhi NCR,INDEPENDENT_HOUSE,RENT,1,533,84895,False,2.98,FULL_FLAT,ANY,False,NONE,"Spacious 1 BHK Independent House Available for Rent in Vasant Kunj. Covered area is 533 sq.ft. Listed price is ₹84,895. Proximity to metro: 2.98 km.",2025-09-13 12:50:24
